"DH - Emitente Doc.Origem";;"Recolhedor Doc.";;"Documento Hábil";"DH - Dia Transação";"DH - Doc. Origem";"DH - Observação";"DH - Processo";"DH - Valor Doc.Origem";"Compromisso";"DH - Valor";"DARF - Valor Base Cálculo";"DARF - Valor Total";"DARF - Receita";;"Realizado"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01437983000271";"JHM COMERCIAL PECAS LTDA";"153409152332023NP000305";"28/11/2023";"1902899";"NFS-e 1902899 (R$ 15.158,69 serviços e R$ 54.285,25 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de OUTUBRO/2023.VL BRUTO R$ 71.813,80 - VL DESCONTO R$ 2.369,86 - VL LIQUIDO R$ 69.443,94";"23076.110932/2023-60";"69443,94";"105238578";"69443,94";"120";"11,34";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"11,34"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01437983000271";"JHM COMERCIAL PECAS LTDA";"153409152332023NP000305";"28/11/2023";"1902899";"NFS-e 1902899 (R$ 15.158,69 serviços e R$ 54.285,25 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de OUTUBRO/2023.VL BRUTO R$ 71.813,80 - VL DESCONTO R$ 2.369,86 - VL LIQUIDO R$ 69.443,94";"23076.110932/2023-60";"69443,94";"105241789";"69443,94";"1840";"107,64";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"107,64"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"23669246000156";"JL COMERCIO, REPRESENTACOES E SERVICOS EIRELI";"153409152332023NP000305";"28/11/2023";"1902899";"NFS-e 1902899 (R$ 15.158,69 serviços e R$ 54.285,25 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de OUTUBRO/2023.VL BRUTO R$ 71.813,80 - VL DESCONTO R$ 2.369,86 - VL LIQUIDO R$ 69.443,94";"23076.110932/2023-60";"69443,94";"105238576";"69443,94";"440";"41,58";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"41,58"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"23669246000156";"JL COMERCIO, REPRESENTACOES E SERVICOS EIRELI";"153409152332023NP000305";"28/11/2023";"1902899";"NFS-e 1902899 (R$ 15.158,69 serviços e R$ 54.285,25 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de OUTUBRO/2023.VL BRUTO R$ 71.813,80 - VL DESCONTO R$ 2.369,86 - VL LIQUIDO R$ 69.443,94";"23076.110932/2023-60";"69443,94";"105241788";"69443,94";"115";"6,73";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"6,73"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"22022155000161";"JOAO BATISTA DE ANDRADE DAS CHAGAS LAVA JATO";"153409152332023NP000305";"28/11/2023";"1902899";"NFS-e 1902899 (R$ 15.158,69 serviços e R$ 54.285,25 peças), Contrato 31/2023, vigente até 14/06/2024, reembolso dos serviços de manutenções dos veículos da UFPE e consumo de peças, referente ao mês de OUTUBRO/2023.VL BRUTO R$ 71.813,80 - VL DESCONTO R$ 2.369,86 - VL LIQUIDO R$ 69.443,94";"23076.110932/2023-60";"69443,94";"105238577";"69443,94";"245";"23,15";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"23,15"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"16180804000150";"JOSE JUERANDE DA SILVA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"330,04";"4,09";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"06212140000290";"JR AGRO E COMERCIO DE COMBUSTIVEIS LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"612,58";"7,6";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"04168835000106";"L. P. COMBUSTIVEIS E PNEUS LTDA.";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"421,85";"5,23";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"11963931000101";"LIMA E MARQUES LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"343,03";"4,25";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"35808926000192";"LUANNA DE FATIMA GALVAO VAZ DE MENDONCA FURTADO COMERC";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"405,05";"5,02";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"36081955000168";"M R R CECILIO MACHADO EIRELI";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"840,13";"10,42";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"70184056000129";"MARLEIDE BESERRA DINIZ LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"422,44";"5,24";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"22524403000172";"MORORO COMBUSTIVEIS LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"1256,7";"15,58";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"35593870000104";"NUNES COMERCIO VAREJISTA DE DERIVADOS DO PETROLEO EIREL";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"13099,98";"162,44";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"09571844000167";"O V J DERIVADOS DE PETROLEO LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"343,91";"4,26";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"10530701000196";"PESQUEIRA COMBUSTIVEL LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"1089,89";"13,51";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"03281744000110";"POSTO IBIZA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"570,89";"7,08";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"01498154000118";"POSTO INCONFIDENCIA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"6186,67";"76,71";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"08399834000123";"POSTO PLANALTO LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"732,79";"9,09";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"07594533000198";"POSTO SOPHIA LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"20540,59";"254,7";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"30285425000155";"POSTO VALE OURO LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"139,58";"1,73";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"13231916000102";"PRIME POSTOS EIRELI";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"327,09";"4,06";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"09047230000180";"RICALL COMBUSTIVEIS LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"269,25";"3,34";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"17654293000123";"SAO CRISTOVAO COMERCIO DE PRODUTOS DERIVADOS DE PETROLE";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"361,4";"4,48";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"17018886000101";"TALISMA COMERCIO DE COMBUSTIVEL LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"315,1";"3,91";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"41057571000140";"VERDEJANTE COMERCIAL LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"1542,85";"19,13";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"41057571000301";"VERDEJANTE COMERCIAL LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"656,25";"8,14";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"09533651000111";"VILA ESPERANCA COMERCIO DE COMBUSTIVEIS LTDA";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"189,59";"2,35";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"05340639000130";"PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA";"31143966000101";"W.S. COMERCIO DE DERIVADO DE P";"153409152332023NP000308";"28/11/2023";"1902900";"NFS-e nº 1902900 - ref. consumo de combustíveis dos veículos da UFPE no mês de OUTUBRO de 2023, conforme Contrato nº 31/2023, vigente até 14/06/2024.VL BRUTO R$ 89.259,32 - VL DESCONTO R$ 2.945,56 - VL LIQUIDO R$ 86.313,76";"23076.110932/2023-60";"86313,76";"105263678";"86313,76";"858,12";"10,64";"8739";"GASOL/DIESEL/GLP E ALCOOL NO VAREJO-RET.O.PUB";"1.106,82"
"46218314000166";"PRIMEMED EQUIPAMENTOS LTDA";"46218314000166";"PRIMEMED EQUIPAMENTOS LTDA";"153087152332023NP000176";"10/11/2023";"820";"Danfe nº 820 ref. A aquisição de Material Permanente \17009";"23076.086931/2023-30";"1800";"104725838";"1800";"1800";"105,3";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"105,30"
"153409";"PRO-REITORIA DE GESTAO ADMINISTRATIVA";"153409";"PRO-REITORIA DE GESTAO ADMINISTRATIVA";"153409152332023TF000005";"22/11/2023";"BOFMCAM2";"CAMBIO- PAGAMENTO ANUIDADE DA ORGANIZAÇÃO UNIVERSITÁRIA INTERAMERICANA, OUI, EXPORTADOR GRUPO OUI, REMESSA US$ 2,430.00, COTAÇÃO US$/R$ 5,38,  TAXA BANCÁRIA r$ 550,00, IMPOSTO DE RENDA $ 4.325,40";"23076.010741/2023-81";"14585,4";"105087784";"14585,4";"11930,09";"2105,31";"0473";"IRRF-RENDIMENTOS DO TRABALHO-RESID.EXTERIOR";"2.105,31"
"153409";"PRO-REITORIA DE GESTAO ADMINISTRATIVA";"153409";"PRO-REITORIA DE GESTAO ADMINISTRATIVA";"153409152332023TF000006";"21/11/2023";"GT18/2023";"CAMBIO- PAGAMENTO DA COTA ANUAL DA ASSOCIAÇÃO GRUPO TORDESILHAS DE UNIVERSIDADES- REMESSA  Eur 1.600,00, COTAÇÃO Eur/R$ 5,88,  TAXA BANCÁRIA r$ 550,00, IMPOSTO DE RENDA $ 3.136,00";"23076.011464/2023-57";"10635,65";"105028207";"10635,65";"8572,8";"1512,85";"0473";"IRRF-RENDIMENTOS DO TRABALHO-RESID.EXTERIOR";"1.512,85"
"01781573000162";"R.P.L ENGENHARIA E SERVICOS LTDA";"01781573000162";"R.P.L ENGENHARIA E SERVICOS LTDA";"153095152332023NP000389";"17/11/2023";"35868";"CONTRATO 36/2021, VIGENTE ATÉ 16/11/2022, SERVIÇOS CONTINUADOS DE LIMPEZA E CONSERVAÇÃO DE ÁREAS EXTERNAS ABERTAS NO CAMPUS RECIFE E PRÉDIOS EXTERNOS";"23076.109721/2023-68";"459327,06";"104930953";"459327,06";"459327,06";"43406,41";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"43.406,41"
"16951665000110";"RB GRAFICA DIGITAL LTDA";"16951665000110";"RB GRAFICA DIGITAL LTDA";"153086152332023NP000033";"01/11/2023";"11248";"NFS-e 11248 referente a serviços gráficos e editoriais, conforme Pregão UFPE 07/2022 \17099";"23076.105894/2023-92";"276";"104408540";"276";"276";"26,08";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"26,08"
"16951665000110";"RB GRAFICA DIGITAL LTDA";"16951665000110";"RB GRAFICA DIGITAL LTDA";"153086152332023NP000034";"01/11/2023";"11247";"NFS-e 11247 referente a serviços gráficos e editoriais, conforme Pregão UFPE 07/2022 \17099";"23076.027212/2023-12";"184";"104428290";"184";"184";"17,39";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"17,39"
"65149197000251";"REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS LTDA";"65149197000251";"REPREMIG REPRESENTACAO E COMERCIO DE MINAS GERAIS LTDA";"153085152332023NP000037";"28/11/2023";"14517";"DANFE 14517 referente à aquisição de equipamento para áudio, vídeo e foto, conforme carona em Pregão 02/2023, UASG 160056 \ 17009";"23076.089625/2023-42";"9140";"104335457";"9140";"9140";"534,69";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"534,69"
"07575881000118";"SIM GESTAO AMBIENTAL SERVICOS LTDA";"07575881000118";"SIM GESTAO AMBIENTAL SERVICOS LTDA";"153095152332023NP000405";"10/11/2023";"1049671";"NFS-e 1.049.671 referente a serviços de coleta, tratamento e destinação final de resíduos perigosos, no Campus Vitória de Santo Antão/UFPE, conforme contrato 09/2019, vigente até 07/02/2024, no período de 05/10/2023 a 26/10/2023 \17099";"23076.110153/2023-44";"1041,3";"104721508";"1041,3";"1041,3";"98,4";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"98,40"
"07575881000118";"SIM GESTAO AMBIENTAL SERVICOS LTDA";"07575881000118";"SIM GESTAO AMBIENTAL SERVICOS LTDA";"153095152332023NP000406";"10/11/2023";"1049669";"NFS-e 1.049.669 referente a serviços de coleta, tratamento e destinação final de resíduos perigosos, no Campus Recife/UFPE, conforme contrato 09/2019, vigente até 07/02/2024, no período de 03/10/2023 a 31/10/2023 \17099.";"23076.110153/2023-44";"9426,33";"104723040";"9426,33";"9426,33";"890,79";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"890,79"
"09445502000109";"SOLUCOES SERVICOS TERCEIRIZADOS LTDA.";"09445502000109";"SOLUCOES SERVICOS TERCEIRIZADOS LTDA.";"153095152332023NP000388";"27/11/2023";"69100";"Contrato 13/2021, vigente até 12/05/2024, referente à prestação de serviços de limpeza e conservação predial, no Campus Recife";"23076.098662/2023-95";"1006472,97";"104996991";"1006472,97";"1006472,97";"58878,67";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"58.878,67"
"13938438000167";"STIL TERRAPLENAGENS E LOCACOES LTDA";"13938438000167";"STIL TERRAPLENAGENS E LOCACOES LTDA";"153095152332023NP000404";"09/11/2023";"879";"NFS-e 879, STIL TERRAPLENAGENS E LOCACOES LTDA - EPP, REF. LOCAÇÃO RETRO ESCAVADEIRA COM OPERADOR, PERÍODO OUTUBRO/2023, CONT. 63/2018 - VIGENTE ATÉ 13/09/2024.";"23076.110162/2023-92";"20618,25";"104698799";"20618,25";"20618,25";"1206,17";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"1.206,17"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000171";"09/11/2023";"8981";"DANFE 8981 referente à aquisição de material odontológico, conforme carona em Pregão 09/2022, UASG 160146 \ 17022";"23076.089396/2023-17";"69,5";"104706386";"69,5";"69,5";"1,53";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"1,53"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000172";"09/11/2023";"8582";"DANFE 8582 referente à aquisição de material odontológico, conforme carona em Pregão 22/2023, UASG 154054 \ 17022";"23076.089378/2023-18";"708,4";"104708077";"708,4";"708,4";"15,58";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"15,58"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000181";"10/11/2023";"9191";"AQUISIÇÃO DE MATERIAL ODONTOLOGICO PARA O CCS-UFPE - DANFE NR. 9191 \17022";"23076.089366/2023-51";"261,9";"104738119";"261,9";"261,9";"5,76";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"5,76"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000182";"10/11/2023";"8579";"AQUISIÇÃO DE MATERIAL ODONTOLOGICO PARA O CCS-UFPE - DANFE NR. 8579 \17022";"23076.089404/2023-92";"406,95";"104738309";"406,95";"406,95";"8,95";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"8,95"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000183";"10/11/2023";"8580";"AQUISIÇÃO DE MATERIAL ODONTOLOGICO PARA O CCS-UFPE - DANFE NR. 8580 \17022";"23076.089398/2023-60";"790,8";"104738366";"790,8";"790,8";"17,39";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"17,39"
