"DH - Emitente Doc.Origem";;"Recolhedor Doc.";;"Documento Hábil";"DH - Dia Transação";"DH - Doc. Origem";"DH - Observação";"DH - Processo";"DH - Valor Doc.Origem";"Compromisso";"DH - Valor";"DARF - Valor Base Cálculo";"DARF - Valor Total";"DARF - Receita";;"Realizado"
"11319557000378";"DENTECK LTDA";"11319557000378";"DENTECK LTDA";"153088152332023NP000194";"07/11/2023";"95352";"AQUISIÇÃO DE APARELHO AR CONDICIONADO P/DEPTO DE GEOLOGIA/CTG - EMPENHO 2023NE000127 - CNPJ 11.319.557/0003-78 (DENTECK AR CONDICIONADO LTDA) - PREGÃO 02/2023 UASG 153080 - PROCESSO 23076.086808/2023-53PORTARIA DE CRÉDITO 426/2023- DORC- FONTE 1000000000/2023DANFE 95352\17009";"23076.086808/2023-53";"1760";"103996766";"1760";"1760";"102,96";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"102,96"
"31170338000115";"DF ELETROTECNICA COMERCIO MANUTENCAO E LOCACAO DE EQUI";"31170338000115";"DF ELETROTECNICA COMERCIO MANUTENCAO E LOCACAO DE EQUI";"153083152332023NP000152";"31/10/2023";"35894";"AQUISIÇÃO DE LAVADORA DE ALTA PRESSÃO P/ DEPTO DE ANATOMIA/CB - EMPENHO 2023NE000020 - CNPJ 31.170.338/0001-15 (DF ELETROTECNICA COM. MANUT. E LOC. DE EQUIP. ELET. EIRELI) - PREGÃO 05/2023 UASG 160170PORTARIA DE CRÉDITO 411/2023-DORC - FONTE 1000000000/2023 - PROCESSO 23076.068584/2023-20DANFE 35894\17009";"23076.068584/2023-20";"949,9";"104447315";"949,9";"949,9";"55,57";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"55,57"
"12035234000153";"DISQUE AGUA LTDA";"12035234000153";"DISQUE AGUA LTDA";"153095152332023NP000394";"31/10/2023";"10911";"NFS-e 10911 referente aos serviços de transporte de água potável, no dia , por meio de caminhão pipa (08 ¿ oito), no mês de SETEMBRO/2023, conforme Pregão UFPE Nº 27/2022 e Ata de Registro de Preços nº 40/2022.";"23076.105460/2023-73";"4406,62";"104329065";"4406,62";"4406,62";"416,43";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"416,43"
"01459413000100";"ELUS ENGENHARIA LIMPEZA URBANA E SINALIZACAO LTDA";"01459413000100";"ELUS ENGENHARIA LIMPEZA URBANA E SINALIZACAO LTDA";"153095152332023NP000369";"09/10/2023";"35320";"NFS-e 35320  referente à coleta de resíduos sólidos em equipamentos caçambão e combopac, no mês de SETEMBRO/2023, conforme Contrato 24/2023, vigente até 09/10/2023 \17099";"23076.098903/2023-87";"6484,28";"103804135";"6484,28";"6484,28";"612,76";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"612,76"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000273";"31/10/2023";"8004275";"FATURA EBC N. 8004275, REF. NOTA DIARIO DE PERNAMBUCO N. 98040 E NOTA EBC N. 4275 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104331458";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000274";"31/10/2023";"8004276";"FATURA EBC N. 8004276, REF. NOTA DIARIO DE PERNAMBUCO N. 98041 E NOTA EBC N. 4276 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104331943";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000275";"31/10/2023";"8004277";"FATURA EBC N. 8004277, REF. NOTA DIARIO DE PERNAMBUCO N. 98043 E NOTA EBC N. 4277 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104332328";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000276";"31/10/2023";"8004358";"FATURA EBC N. 8004358, REF. NOTA DIARIO DE PERNAMBUCO N. 97230 E NOTA EBC N. 4358 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104332792";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000278";"31/10/2023";"8004359";"FATURA EBC N. 8004359, REF. NOTA DIARIO DE PERNAMBUCO N. 97233 E NOTA EBC N. 4359 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1969,11";"104333638";"1969,11";"1575,29";"148,86";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"148,86"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000279";"31/10/2023";"8004271";"FATURA EBC N. 8004271, REF. NOTA DIARIO DE PERNAMBUCO N. 98021 E NOTA EBC N. 4271 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104334199";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000280";"31/10/2023";"8004272";"FATURA EBC N. 8004272, REF. NOTA DIARIO DE PERNAMBUCO N. 98035 E NOTA EBC N. 4272 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104335070";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000281";"31/10/2023";"8004273";"FATURA EBC N. 8004273, REF. NOTA DIARIO DE PERNAMBUCO N. 98036 E NOTA EBC N. 4273 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104335429";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"10803492000107";"DIARIO DE PERNAMBUCO SA";"153409152332023NP000282";"31/10/2023";"8004274";"FATURA EBC N. 8004274, REF. NOTA DIARIO DE PERNAMBUCO N. 98038 E NOTA EBC N. 4274 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104336105";"1312,74";"1050,19";"99,24";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"99,24"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000273";"31/10/2023";"8004275";"FATURA EBC N. 8004275, REF. NOTA DIARIO DE PERNAMBUCO N. 98040 E NOTA EBC N. 4275 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104331457";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000274";"31/10/2023";"8004276";"FATURA EBC N. 8004276, REF. NOTA DIARIO DE PERNAMBUCO N. 98041 E NOTA EBC N. 4276 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104331942";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000275";"31/10/2023";"8004277";"FATURA EBC N. 8004277, REF. NOTA DIARIO DE PERNAMBUCO N. 98043 E NOTA EBC N. 4277 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104332327";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000276";"31/10/2023";"8004358";"FATURA EBC N. 8004358, REF. NOTA DIARIO DE PERNAMBUCO N. 97230 E NOTA EBC N. 4358 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104332791";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000278";"31/10/2023";"8004359";"FATURA EBC N. 8004359, REF. NOTA DIARIO DE PERNAMBUCO N. 97233 E NOTA EBC N. 4359 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1969,11";"104333637";"1969,11";"393,82";"37,22";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"37,22"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000279";"31/10/2023";"8004271";"FATURA EBC N. 8004271, REF. NOTA DIARIO DE PERNAMBUCO N. 98021 E NOTA EBC N. 4271 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104334138";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000280";"31/10/2023";"8004272";"FATURA EBC N. 8004272, REF. NOTA DIARIO DE PERNAMBUCO N. 98035 E NOTA EBC N. 4272 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104335069";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000281";"31/10/2023";"8004273";"FATURA EBC N. 8004273, REF. NOTA DIARIO DE PERNAMBUCO N. 98036 E NOTA EBC N. 4273 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104335428";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"153409152332023NP000282";"31/10/2023";"8004274";"FATURA EBC N. 8004274, REF. NOTA DIARIO DE PERNAMBUCO N. 98038 E NOTA EBC N. 4274 - REF. PUBLICIDADE LEGAL.";"23076.086155/2023-30";"1312,74";"104336104";"1312,74";"262,55";"24,81";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"24,81"
"34028316002157";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"34028316002157";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"153409152332023NP000264";"23/10/2023";"200635";"PAGAMENTO DE FATURA DOS CORREIOS Nº 200635 - REFERENTE AO MÊS DE SETEMBRO/20223 - CONTRATO 01/2021.";"23076.062919/2023-06";"7914,35";"104177635";"7914,35";"7914,35";"368,02";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"368,02"
"00449936000102";"ENGEMAIA & CIA LTDA";"00449936000102";"ENGEMAIA & CIA LTDA";"153095152332023NP000366";"09/10/2023";"1819";"NFS-e 1819 referente à 30a medição dos serviços de poda, limpeza de palmeiras e coqueiros e erradicação de árvores acima de 6M, no Campus Recife,conforme Contrato No 54/2019, vigente até 02/12/2023, no mês de SETEMBRO/2023.";"23076.098190/2023-35";"60535,49";"103770643";"60535,49";"60535,49";"3541,33";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"3.541,33"
"08735199000108";"ESTRATEGICA SERVICOS E REPRESENTACOES EIRELI";"08735199000108";"ESTRATEGICA SERVICOS E REPRESENTACOES EIRELI";"153409152332023NP000253";"16/10/2023";"822";"NFS-e 822 referente aos serviços de DEZ (10) recepcionistas, no Campus Recife e prédios externos, no mês de JULHO/2023, conforme Contrato 17/2022, vigente até 06/04/2024 \17033";"23076.088668/2023-79";"25191,26";"103918532";"25191,26";"25191,26";"2380,57";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"2.380,57"
"09422042000195";"ETICA EMPREENDIMENTO E SERVICOS TERCEIRIZADOS EIRELI";"09422042000195";"ETICA EMPREENDIMENTO E SERVICOS TERCEIRIZADOS EIRELI";"153409152332023NP000216";"27/10/2023";"5099";"PAGT CONTRATO 044/2022. EMPRESA ETICA EMPREENDIMENTOS E SERVICOS TERCEIRIZADOS EIRELI. CNPJ09.422.042/0001-95. OBJETO: SERVICOS DE AUXILIARES NA AREA DE TRANSPORTE (MOTORISTA ). ADESAO AO PREGAO 03-2021- IFPE. ACAO POA: 07.04.PROGEST.06. PORTARIA DE CREDITO 0040/2023-DORC.";"23076.101627/2023-65";"18777,24";"104370018";"115381,54";"115381,54";"10903,56";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"10.903,56"
"09422042000195";"ETICA EMPREENDIMENTO E SERVICOS TERCEIRIZADOS EIRELI";"09422042000195";"ETICA EMPREENDIMENTO E SERVICOS TERCEIRIZADOS EIRELI";"153409152332023NP000216";"27/10/2023";"5100";"PAGT CONTRATO 044/2022. EMPRESA ETICA EMPREENDIMENTOS E SERVICOS TERCEIRIZADOS EIRELI. CNPJ09.422.042/0001-95. OBJETO: SERVICOS DE AUXILIARES NA AREA DE TRANSPORTE (MOTORISTA ). ADESAO AO PREGAO 03-2021- IFPE. ACAO POA: 07.04.PROGEST.06. PORTARIA DE CREDITO 0040/2023-DORC.";"23076.101627/2023-65";"19445,4";"104370018";"115381,54";"115381,54";"10903,56";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"10.903,56"
"09422042000195";"ETICA EMPREENDIMENTO E SERVICOS TERCEIRIZADOS EIRELI";"09422042000195";"ETICA EMPREENDIMENTO E SERVICOS TERCEIRIZADOS EIRELI";"153409152332023NP000216";"27/10/2023";"5101";"PAGT CONTRATO 044/2022. EMPRESA ETICA EMPREENDIMENTOS E SERVICOS TERCEIRIZADOS EIRELI. CNPJ09.422.042/0001-95. OBJETO: SERVICOS DE AUXILIARES NA AREA DE TRANSPORTE (MOTORISTA ). ADESAO AO PREGAO 03-2021- IFPE. ACAO POA: 07.04.PROGEST.06. PORTARIA DE CREDITO 0040/2023-DORC.";"23076.101627/2023-65";"77158,9";"104370018";"115381,54";"115381,54";"10903,56";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"10.903,56"
"55088157000102";"FK GRUPO S/A";"55088157000102";"FK GRUPO S/A";"153088152332023NP000201";"24/10/2023";"464681";"DANFE N. 464681 - REF. MOBILIÁRIO EM GERAL2023NE000072 -PORT DORC ¿ FONTE 1050000382  - CAPITAL ¿ 449052.42 ¿ MOBILIÁRIO EM GERALPRONTO PRA PAGAMENTO";"23076.060994/2023-86";"50889,6";"104225188";"50889,6";"50889,6";"2977,04";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"2.977,04"
"41106188000304";"GENERAL GOODS LTDA";"41106188000304";"GENERAL GOODS LTDA";"150230152332023NP000013";"10/10/2023";"943";"DESPESA COM FORNECIMENTO REFEIÇÃO PARA O RESTAURANTE UNIVERSITÁRIO. PREGÃO 37/2022 UFPE, UASG 153080 - PORT. 0163/2023 DORC PROPLAN PROCESSO 23076.019157/2023-23 - JUL/2023";"23076.099263/2023-67";"769046,11";"103839229";"769046,11";"769046,11";"44989,2";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"44.989,20"
"08374804000162";"GRUPO NORDESTE REFRIGERACAO LTDA";"08374804000162";"GRUPO NORDESTE REFRIGERACAO LTDA";"153095152332023NP000382";"23/10/2023";"1729";"NFS-e 1729, referente aos serviços de instalação/desinstalação de ar condicionados, conforme Contrato 22/2023, vigente até 18/04/2024, nos meses de AGOSTO DE SETEMBRO DE 2023.";"23076.101460/2023-15";"33937,4";"104021302";"33937,4";"33937,4";"3207,08";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"3.207,08"
"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"153095152332023NP000392";"24/10/2023";"108";"DANFE nº 108 e NFS-e nº 1991, REF. CONTRATO N 01/2023 - EMERGENCIAL - NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM APARELHOS DE AR CONDICIONADO DOS TIPOS JANELA (ACJ) E SPLIT (HI-WALL, PISO TETO E CASSETE) NA UFPE. PORTARIA N 0006/2023-DORC - DISPENSA DE LICITAÇÃO N 01/2023 - PERÍODO: 01 DE JANEIRO A 14 DE ABRIL DE 2023.\17003.";"23076.101924/2023-97";"3874,5";"104216820";"31158,5";"3874,5";"226,66";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"226,66"
"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"153095152332023NP000392";"24/10/2023";"108";"DANFE nº 108 e NFS-e nº 1991, REF. CONTRATO N 01/2023 - EMERGENCIAL - NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM APARELHOS DE AR CONDICIONADO DOS TIPOS JANELA (ACJ) E SPLIT (HI-WALL, PISO TETO E CASSETE) NA UFPE. PORTARIA N 0006/2023-DORC - DISPENSA DE LICITAÇÃO N 01/2023 - PERÍODO: 01 DE JANEIRO A 14 DE ABRIL DE 2023.\17003.";"23076.101924/2023-97";"3874,5";"104216822";"31158,5";"27284";"2578,34";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"2.578,34"
"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"153095152332023NP000392";"24/10/2023";"1991";"DANFE nº 108 e NFS-e nº 1991, REF. CONTRATO N 01/2023 - EMERGENCIAL - NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM APARELHOS DE AR CONDICIONADO DOS TIPOS JANELA (ACJ) E SPLIT (HI-WALL, PISO TETO E CASSETE) NA UFPE. PORTARIA N 0006/2023-DORC - DISPENSA DE LICITAÇÃO N 01/2023 - PERÍODO: 01 DE JANEIRO A 14 DE ABRIL DE 2023.\17003.";"23076.101924/2023-97";"27284";"104216820";"31158,5";"3874,5";"226,66";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"226,66"
"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"00948060000130";"INSTRUCON COMERCIO E SERVICOS DE REFRIGERACAO EIRELI";"153095152332023NP000392";"24/10/2023";"1991";"DANFE nº 108 e NFS-e nº 1991, REF. CONTRATO N 01/2023 - EMERGENCIAL - NA PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM APARELHOS DE AR CONDICIONADO DOS TIPOS JANELA (ACJ) E SPLIT (HI-WALL, PISO TETO E CASSETE) NA UFPE. PORTARIA N 0006/2023-DORC - DISPENSA DE LICITAÇÃO N 01/2023 - PERÍODO: 01 DE JANEIRO A 14 DE ABRIL DE 2023.\17003.";"23076.101924/2023-97";"27284";"104216822";"31158,5";"27284";"2578,34";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"2.578,34"
"27465898000120";"J. E. M. ARCHILLA LTDA";"27465898000120";"J. E. M. ARCHILLA LTDA";"153088152332023NP000181";"07/11/2023";"728";"DANFE 728 referente à aquisição de material de TIC, conforme carona em Pregão 67/2022, UASG 154043.";"23076.080490/2023-16";"3900";"103651315";"3900";"3900";"228,15";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"228,15"
"02604236000162";"LAYOUT MOVEIS PARA ESCRITORIO LTDA";"02604236000162";"LAYOUT MOVEIS PARA ESCRITORIO LTDA";"153082152332023NP000073";"20/10/2023";"12706";"AQUISIÇÃO DE PERMANENTE, CONF. DANFE Nº12.706.PORT. Nº 413/2023.\17009.";"23076.077097/2023-59";"2900";"104070687";"2900";"2900";"169,65";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"169,65"
"15150504000165";"LDS SERVICOS DE LIMPEZA LTDA";"15150504000165";"LDS SERVICOS DE LIMPEZA LTDA";"153409152332023NP000261";"23/10/2023";"10023";"NFS-e 10023  referente à repactuação dos serviços de apoio operacionais no período de 01/01/2020 a 03/05/2022, conforme Contrato 50/2017 e Convenções Coletivas de Trabalho 2020, 2021 e 2022 \17033";"23076.072155/2023-21";"76101,02";"104131086";"76101,02";"76101,02";"7191,55";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"7.191,55"
"14681242000100";"LIVE PRODUTOS E SERVICOS LTDA";"14681242000100";"LIVE PRODUTOS E SERVICOS LTDA";"153088152332023NP000182";"04/10/2023";"131";"DANFE 131  referente à aquisição de equipamentos e utensílios hidráulicos e elétricos, conforme carona em Pregão 01/2023, UASG 158143 \ 17009";"23076.081811/2023-45";"17400";"103713617";"17400";"17400";"1017,9";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"1.017,90"
"08102909000162";"LUMINARIO PRODUCOES LTDA";"08102909000162";"LUMINARIO PRODUCOES LTDA";"153090152332023NP000023";"16/10/2023";"934";"NFSe 934, PRESTAÇÃO DE SERVIÇOS LOCAÇÃO, MONTAGEM, OPERAÇÃO E DESMONTAGEM DE EQUIPAMENTOS DE AUDIOVISUAL RELACIONADO AOS EDITAIS CULTURA VIVA DISPENSA DE LICITAÇÃO 1198/2023 - NDC 46/2023 DCCAC.";"23076.085341/2023-86";"9600";"103076110";"9600";"9600";"907,2";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"907,20"
"10486051000129";"M A COMERCIO DE MATERIAL ELETRICO LTDA";"10486051000129";"M A COMERCIO DE MATERIAL ELETRICO LTDA";"153095152332023NP000378";"23/10/2023";"3007";"DANFE N. 3007 REF. MATERIAL DE CONSUMO -NATUREZA DA DESPESA PARA EFD-REINF: MERCADORIAS E BENS EM GERAL \170092023NE000086 ¿ PORT. DORC ¿ FONTE 1444000000 ¿ CUSTEIO ¿ 339030.26 - MATERIAL ELETRICO E ELETRONICOPRONTO PRA PAGAMENTO";"23076.084678/2023-42";"46800";"103973253";"46800";"46800";"2737,8";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"2.737,80"
"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"150230152332023NP000023";"20/10/2023";"12114";"DANFE 12114 referente à aquisição de aparelhos e utensílios domésticos para uso no CEUS/UFPE, conforme Pregão UFPE 31/2022.";"23076.038492/2023-32";"6120";"104103897";"6120";"6120";"358,02";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"358,02"
"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"153082152332023NP000072";"20/10/2023";"12093";"AQUISIÇÃO DE GELADEIRA PARA O DEPARTAMENTO DE FÍSICA - UFPE - DANFE NR. 12093 \17009";"23076.057840/2023-78";"2950";"104045293";"2950";"2950";"172,58";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"172,58"
"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"153083152332023NP000140";"19/10/2023";"12094";"AQUIS.PERMANENTE CONF. DANFE Nº 12094. PORT. Nº 669/2023 - DORC. \17009.";"23076.070152/2023-73";"5900";"104091032";"5900";"5900";"345,15";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"345,15"
"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"153088152332023NP000196";"24/10/2023";"12116";"AQUISIÇÃO DE FORNO MICROONDAS P/DEPTO DE OCEANOGRAFIA /CTG - EMPENHO 2023NE000087 - CNPJ 12.467.682/0001-26 (MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA) - PREGÃO 31/2022 UASG 153080 - PROCESSO 23076.075031/2023-66PORTARIA DE CRÉDITO 426/2023-DORC - FONTE 1000000000/2023DANFE 12116\17009";"23076.075031/2023-66";"2040";"104033340";"2040";"2040";"119,34";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"119,34"
"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"153088152332023NP000200";"24/10/2023";"12017";"PERMANENTE - DANFES NºS: 12017 E 12092. PORT. Nº 426/2023 - DORC. \17009.";"23076.059095/2023-46";"680";"104177594";"3630";"3630";"212,36";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"212,36"
"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"153088152332023NP000200";"24/10/2023";"12092";"PERMANENTE - DANFES NºS: 12017 E 12092. PORT. Nº 426/2023 - DORC. \17009.";"23076.059095/2023-46";"2950";"104177594";"3630";"3630";"212,36";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"212,36"
"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"12467682000126";"MAXIMUM COMERCIAL IMPORTADORA E EXPORTADORA LTDA";"156661152332023NP000058";"17/10/2023";"12095";"AQUISIÇÃO DE MAT. PERMANENTE, CONF.DANFE Nº 12095. PORT.629/2023-DORC.";"23076.082328/2023-54";"2950";"103978933";"2950";"2950";"172,58";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"172,58"
